arrest_date,a_age,a_gender,a_race,v_age,v_gender,v_race,crime,weapon
6/16/2017 0:00,18,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/16/2017 0:00,18,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/16/2017 0:00,18,M,Black or African American,24,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/16/2017 0:00,18,M,Black or African American,24,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/16/2017 0:00,18,M,Black or African American,24,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/16/2017 0:00,18,M,Black or African American,24,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/16/2017 0:00,18,M,Black or African American,24,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/16/2017 0:00,18,M,Black or African American,24,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/16/2017 0:00,18,M,Black or African American,22,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/16/2017 0:00,18,M,Black or African American,22,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/16/2017 0:00,18,M,Black or African American,22,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/19/2017 0:00,50,M,Black or African American,56,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/19/2017 0:00,50,M,Black or African American,56,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/19/2017 0:00,50,M,Black or African American,56,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/20/2017 0:00,56,M,White,55,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/20/2017 0:00,56,M,White,55,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/20/2017 0:00,56,M,White,55,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/21/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/21/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/21/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/21/2017 0:00,55,F,White,,U,Unknown,Murder and Nonnegligent Manslaughter,Unknown
6/21/2017 0:00,55,F,White,,U,Unknown,Murder and Nonnegligent Manslaughter,Unknown
6/21/2017 0:00,55,F,White,,U,Unknown,Murder and Nonnegligent Manslaughter,Unknown
6/21/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/21/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/21/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/21/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/21/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/21/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,2,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,2,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,2,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,8,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,8,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,8,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,24,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,24,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,24,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,28,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,28,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,28,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,2,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,2,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,2,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,8,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,8,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,8,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,24,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,24,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,24,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,28,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,28,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,28,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,49,M,White,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/22/2017 0:00,49,M,White,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/22/2017 0:00,49,M,White,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/22/2017 0:00,54,M,Black or African American,43,M,Black or African American,Negligent Manslaughter,Other Firearm
6/22/2017 0:00,54,M,Black or African American,43,M,Black or African American,Negligent Manslaughter,Other Firearm
6/22/2017 0:00,54,M,Black or African American,43,M,Black or African American,Negligent Manslaughter,Other Firearm
6/22/2017 0:00,28,M,White,2,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,2,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,2,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,8,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,8,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,8,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,24,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,24,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,24,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,28,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,28,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,28,M,White,28,F,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,17,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,17,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,17,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,16,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,16,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,16,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,18,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,18,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,18,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,30,F,Black or African American,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/22/2017 0:00,30,F,Black or African American,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/22/2017 0:00,30,F,Black or African American,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/22/2017 0:00,17,M,Black or African American,17,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,17,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,17,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,16,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,16,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,16,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,18,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,18,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/22/2017 0:00,17,M,Black or African American,18,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/23/2017 0:00,42,F,White,45,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/23/2017 0:00,42,F,White,45,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/23/2017 0:00,42,F,White,45,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/23/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/23/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/23/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/23/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/23/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/23/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/23/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/23/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/23/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,19,M,White,14,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,19,M,White,14,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,19,M,White,14,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,29,M,Black or African American,57,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,29,M,Black or African American,57,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,29,M,Black or African American,57,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,34,M,Black or African American,38,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,34,M,Black or African American,38,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,34,M,Black or African American,38,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,19,M,White,14,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,19,M,White,14,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/24/2017 0:00,19,M,White,14,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/25/2017 0:00,61,M,Black or African American,49,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/25/2017 0:00,61,M,Black or African American,49,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/25/2017 0:00,61,M,Black or African American,49,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/25/2017 0:00,61,M,Black or African American,49,F,White,Murder and Nonnegligent Manslaughter,Blunt Object
6/25/2017 0:00,61,M,Black or African American,49,F,White,Murder and Nonnegligent Manslaughter,Blunt Object
6/25/2017 0:00,61,M,Black or African American,49,F,White,Murder and Nonnegligent Manslaughter,Blunt Object
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/26/2017 0:00,20,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/26/2017 0:00,20,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/26/2017 0:00,20,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/26/2017 0:00,20,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/26/2017 0:00,20,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/26/2017 0:00,20,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,20,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/26/2017 0:00,30,M,Black or African American,25,F,Black or African American,Negligent Manslaughter,Motor Vehicle/Vessel
6/26/2017 0:00,30,M,Black or African American,25,F,Black or African American,Negligent Manslaughter,Motor Vehicle/Vessel
6/26/2017 0:00,30,M,Black or African American,25,F,Black or African American,Negligent Manslaughter,Motor Vehicle/Vessel
6/26/2017 0:00,30,M,Black or African American,35,F,Black or African American,Negligent Manslaughter,Motor Vehicle/Vessel
6/26/2017 0:00,30,M,Black or African American,35,F,Black or African American,Negligent Manslaughter,Motor Vehicle/Vessel
6/26/2017 0:00,30,M,Black or African American,35,F,Black or African American,Negligent Manslaughter,Motor Vehicle/Vessel
6/27/2017 0:00,20,F,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/27/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/27/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/27/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/27/2017 0:00,20,F,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/28/2017 0:00,32,M,White,4,M,Black or African American,Murder and Nonnegligent Manslaughter,Unknown
6/28/2017 0:00,32,M,White,4,M,Black or African American,Murder and Nonnegligent Manslaughter,Unknown
6/28/2017 0:00,32,M,White,4,M,Black or African American,Murder and Nonnegligent Manslaughter,Unknown
6/28/2017 0:00,30,M,Black or African American,44,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
6/28/2017 0:00,30,M,Black or African American,44,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
6/28/2017 0:00,30,M,Black or African American,44,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
6/28/2017 0:00,30,M,Black or African American,44,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
6/28/2017 0:00,30,M,Black or African American,44,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
6/28/2017 0:00,30,M,Black or African American,44,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
7/3/2017 0:00,19,F,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/3/2017 0:00,19,F,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/3/2017 0:00,19,F,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/5/2017 0:00,19,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,19,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,19,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,18,F,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,18,F,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,18,F,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,16,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,16,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,16,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,15,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,15,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/5/2017 0:00,15,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/6/2017 0:00,29,M,Black or African American,32,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,29,M,Black or African American,32,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,29,M,Black or African American,32,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,19,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,19,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,19,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,19,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,19,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,19,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,29,M,Black or African American,32,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,29,M,Black or African American,32,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/6/2017 0:00,29,M,Black or African American,32,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/7/2017 0:00,16,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/7/2017 0:00,16,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/7/2017 0:00,16,M,Black or African American,70,M,White,Negligent Manslaughter,Handgun
7/7/2017 0:00,38,F,Black or African American,33,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/7/2017 0:00,38,F,Black or African American,33,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/7/2017 0:00,38,F,Black or African American,33,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/7/2017 0:00,38,F,Black or African American,33,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/7/2017 0:00,38,F,Black or African American,33,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/7/2017 0:00,38,F,Black or African American,33,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/8/2017 0:00,25,M,Black or African American,3,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/8/2017 0:00,25,M,Black or African American,3,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/8/2017 0:00,25,M,Black or African American,3,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/9/2017 0:00,30,M,Black or African American,,F,Black or African American,Murder and Nonnegligent Manslaughter,Other
7/9/2017 0:00,30,M,Black or African American,,F,Black or African American,Murder and Nonnegligent Manslaughter,Other
7/9/2017 0:00,30,M,Black or African American,,F,Black or African American,Murder and Nonnegligent Manslaughter,Other
7/9/2017 0:00,26,M,Black or African American,26,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/9/2017 0:00,26,M,Black or African American,26,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/9/2017 0:00,26,M,Black or African American,26,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/10/2017 0:00,36,M,White,44,M,White,Murder and Nonnegligent Manslaughter,Firearm
7/10/2017 0:00,36,M,White,44,M,White,Murder and Nonnegligent Manslaughter,Firearm
7/10/2017 0:00,36,M,White,44,M,White,Murder and Nonnegligent Manslaughter,Firearm
7/11/2017 0:00,19,M,Black or African American,48,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/11/2017 0:00,19,M,Black or African American,48,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/11/2017 0:00,19,M,Black or African American,48,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/11/2017 0:00,20,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
7/11/2017 0:00,20,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
7/11/2017 0:00,20,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
7/11/2017 0:00,20,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
7/11/2017 0:00,20,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
7/11/2017 0:00,20,M,Black or African American,23,M,Black or African American,Murder and Nonnegligent Manslaughter,Other Firearm
7/12/2017 0:00,20,M,Black or African American,27,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/12/2017 0:00,20,M,Black or African American,27,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/12/2017 0:00,20,M,Black or African American,27,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/13/2017 0:00,36,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/13/2017 0:00,36,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/13/2017 0:00,36,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/13/2017 0:00,36,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/13/2017 0:00,36,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/13/2017 0:00,36,M,Black or African American,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/13/2017 0:00,19,F,Black or African American,23,F,White,Murder and Nonnegligent Manslaughter,Firearm
7/13/2017 0:00,19,F,Black or African American,23,F,White,Murder and Nonnegligent Manslaughter,Firearm
7/13/2017 0:00,19,F,Black or African American,23,F,White,Murder and Nonnegligent Manslaughter,Firearm
7/13/2017 0:00,34,M,Black or African American,23,F,White,Murder and Nonnegligent Manslaughter,Firearm
7/13/2017 0:00,34,M,Black or African American,23,F,White,Murder and Nonnegligent Manslaughter,Firearm
7/13/2017 0:00,34,M,Black or African American,23,F,White,Murder and Nonnegligent Manslaughter,Firearm
7/13/2017 0:00,23,M,Black or African American,23,F,White,Murder and Nonnegligent Manslaughter,Firearm
7/13/2017 0:00,23,M,Black or African American,23,F,White,Murder and Nonnegligent Manslaughter,Firearm
7/13/2017 0:00,23,M,Black or African American,23,F,White,Murder and Nonnegligent Manslaughter,Firearm
7/14/2017 0:00,19,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/14/2017 0:00,19,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/14/2017 0:00,19,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/14/2017 0:00,19,M,White,17,F,White,Murder and Nonnegligent Manslaughter,Handgun
